timestamp,price,imbalance_5,imbalance_20,imbalance_50,market_delta_10s,trade_speed_10s,label_next_price
2026-05-30 21:25:19,73991.85,0.3589,0.3835,0.3543,-0.4403,37,
2026-05-30 21:25:29,73986.05,0.1916,0.2962,0.3782,-1.474,85,
2026-05-30 21:25:39,73983.65,0.2878,0.3007,0.3572,-0.3521,12,
2026-05-30 21:25:49,73983.65,0.3003,0.3112,0.5103,-0.0037,3,
2026-05-30 21:25:59,73978.75,0.2339,0.2223,0.4082,-0.7622,38,
2026-05-30 21:26:09,73978.75,0.0801,0.1221,0.3103,-0.0136,5,
2026-05-30 21:26:19,73978.75,0.2981,0.2882,0.3265,-0.0023,3,
2026-05-30 21:26:29,73978.75,0.2645,0.2711,0.3601,-0.0016,2,
2026-05-30 21:26:39,73967.15,0.2135,0.2812,0.3741,-0.5259,68,
2026-05-30 21:26:49,73947.95,0.3739,0.4689,0.5258,-1.3658,82,
2026-05-30 21:26:59,73947.95,0.5463,0.6624,0.6155,-0.0106,5,
2026-05-30 21:27:09,73971.45,0.9058,0.7211,0.7882,1.7713,139,
2026-05-30 21:27:19,73971.45,0.8593,0.7268,0.7681,0.3088,53,
2026-05-30 21:27:29,73968.25,0.6024,0.5313,0.6121,-0.9224,109,
2026-05-30 21:27:39,73968.25,0.5713,0.5532,0.6867,0.0024,4,
2026-05-30 21:27:49,73968.25,0.5676,0.5784,0.6774,-0.0015,3,
2026-05-30 21:27:59,73968.25,0.6195,0.6644,0.6998,-0.0002,1,
2026-05-30 21:28:09,73968.25,0.5343,0.6266,0.6526,-0.0018,8,
2026-05-30 21:28:19,73960.75,0.5401,0.5293,0.5647,-0.494,75,
2026-05-30 21:28:39,73953.55,0.0722,0.1665,0.4473,-0.585,61,
2026-05-30 21:28:49,73937.25,0.3263,0.4382,0.4039,-3.5239,78,
2026-05-30 21:28:59,73937.25,0.4496,0.5283,0.5383,-0.0019,3,
2026-05-30 21:29:09,73941.75,0.8173,0.7274,0.7152,0.6222,45,
2026-05-30 21:29:19,73948.35,0.9793,0.8764,0.7842,0.1905,40,
2026-05-30 21:29:29,73953.15,0.5251,0.5412,0.6035,0.0645,15,
2026-05-30 21:29:39,73927.45,0.2317,0.3491,0.3338,-5.5201,130,
2026-05-30 21:29:49,73927.45,0.4804,0.5222,0.5352,-0.0037,3,
2026-05-30 21:29:59,73928.15,0.8447,0.7801,0.627,0.1849,16,
2026-05-30 21:30:09,73907.85,0.1739,0.8339,0.736,-0.8524,125,
2026-05-30 21:30:19,73884.75,0.1838,0.3072,0.3143,-10.8042,61,
2026-05-30 21:30:29,73868.75,0.3231,0.3196,0.3954,-0.0702,121,
2026-05-30 21:30:39,73858.55,0.8078,0.5692,0.5287,-0.1975,151,
2026-05-30 21:30:49,73860.75,0.7939,0.6047,0.5166,0.1926,67,
2026-05-30 21:30:59,73872.55,0.2796,0.3791,0.3978,1.136,57,
2026-05-30 21:31:09,73855.95,0.3375,0.3271,0.4327,-1.1074,102,
2026-05-30 21:31:19,73865.35,0.75,0.7278,0.6628,0.6525,53,
2026-05-30 21:31:29,73865.35,0.3921,0.4801,0.5477,0.005,15,
2026-05-30 21:31:39,73862.95,0.2813,0.3685,0.4916,-0.0474,33,
2026-05-30 21:31:49,73861.95,0.1463,0.2133,0.4322,-0.241,37,
2026-05-30 21:31:59,73882.75,0.7724,0.6591,0.7094,1.2646,125,
2026-05-30 21:32:09,73887.55,0.1072,0.3283,0.4069,-0.2235,75,
2026-05-30 21:32:19,73858.15,0.4671,0.4787,0.54,-1.5007,77,
2026-05-30 21:32:29,73865.95,0.2384,0.2057,0.4265,0.3483,39,
2026-05-30 21:32:39,73861.35,0.0951,0.2266,0.3521,-0.3256,43,
2026-05-30 21:32:49,73831.75,0.1458,0.3141,0.3806,-2.7757,104,
2026-05-30 21:32:59,73836.95,0.5232,0.5209,0.5372,0.4245,50,
2026-05-30 21:33:09,73820.75,0.8035,0.7238,0.4884,-0.786,216,
2026-05-30 21:33:19,73830.35,0.3883,0.3145,0.4583,0.2489,32,
2026-05-30 21:33:29,73846.05,0.7459,0.6502,0.611,2.6408,129,
2026-05-30 21:33:39,73849.15,0.2184,0.2879,0.3581,0.1207,159,
2026-05-30 21:33:49,73855.15,0.1694,0.2724,0.4284,0.6223,73,
2026-05-30 21:33:59,73846.55,0.4404,0.4283,0.5335,-0.8948,138,
2026-05-30 21:34:09,73846.55,0.4743,0.296,0.5067,0.0085,5,
2026-05-30 21:34:19,73860.75,0.7566,0.5266,0.5575,1.1117,109,
2026-05-30 21:34:29,73860.75,0.6318,0.6308,0.5507,-0.0029,1,
2026-05-30 21:34:39,73865.75,0.7418,0.6869,0.6815,0.1244,30,
2026-05-30 21:34:49,73865.75,0.7368,0.6277,0.5902,0.0012,1,
2026-05-30 21:34:59,73865.75,0.3,0.4521,0.4681,-0.0169,6,
2026-05-30 21:35:09,73867.15,0.7839,0.7773,0.7389,0.1435,28,
2026-05-30 21:35:19,73878.65,0.7728,0.693,0.6583,0.7669,78,
2026-05-30 21:35:29,73883.95,0.693,0.5615,0.6888,0.0802,24,
2026-05-30 21:35:39,73874.95,0.2504,0.2988,0.3866,-0.9475,96,
2026-05-30 21:35:59,73874.95,0.2638,0.2501,0.4169,-0.0031,3,
2026-05-30 21:36:09,73865.05,0.0433,0.157,0.2081,-0.6097,100,
2026-05-30 21:36:19,73858.75,0.1522,0.2241,0.2411,-0.1289,28,
2026-05-30 21:36:29,73858.75,0.2658,0.2573,0.3766,-0.0089,11,
2026-05-30 21:36:39,73857.95,0.1481,0.2301,0.3384,-0.2375,24,
2026-05-30 21:36:49,73857.95,0.1956,0.2565,0.3119,-0.0394,4,
2026-05-30 21:36:59,73850.55,0.1799,0.2375,0.2461,-0.3984,66,
2026-05-30 21:37:09,73846.95,0.7665,0.6571,0.5174,0.7403,88,
2026-05-30 21:37:19,73853.85,0.6717,0.6563,0.5349,0.4841,50,
2026-05-30 21:37:29,73865.35,0.8971,0.8422,0.6954,0.5359,63,
2026-05-30 21:37:39,73869.35,0.7379,0.6527,0.4481,0.225,38,
2026-05-30 21:37:49,73895.85,0.5047,0.317,0.6249,0.5725,95,
2026-05-30 21:37:59,73895.85,0.4897,0.3036,0.6499,-0.0049,4,
2026-05-30 21:38:09,73895.85,0.4866,0.305,0.6155,-0.004,4,
2026-05-30 21:38:19,73895.85,0.5793,0.3467,0.6657,-0.0205,6,
2026-05-30 21:38:29,73895.85,0.564,0.3931,0.6564,-0.0122,11,
2026-05-30 21:38:39,73895.85,0.9305,0.7426,0.6988,0.0049,3,
2026-05-30 21:38:49,73900.45,0.9845,0.85,0.6935,0.1454,40,
2026-05-30 21:38:59,73905.05,0.4448,0.2989,0.5437,0.0023,12,
2026-05-30 21:39:09,73905.05,0.4321,0.2919,0.5062,-0.0702,5,
2026-05-30 21:39:19,73905.05,0.4278,0.2951,0.535,-0.0038,5,
2026-05-30 21:39:29,73911.55,0.9824,0.8836,0.7866,0.3056,47,
2026-05-30 21:39:39,73924.85,0.7711,0.7134,0.7391,0.0167,55,
2026-05-30 21:39:49,73924.85,0.6667,0.4251,0.5569,-0.0166,4,
2026-05-30 21:39:59,73924.85,0.6431,0.4273,0.5628,-0.057,6,
2026-05-30 21:40:09,73924.85,0.6432,0.5888,0.6025,-0.0221,4,
2026-05-30 21:40:19,73924.85,0.6347,0.6355,0.5742,-0.0048,5,
2026-05-30 21:40:29,73924.85,0.6795,0.6512,0.5945,-0.0053,4,
2026-05-30 21:40:39,73924.75,0.4344,0.5499,0.4022,-0.3847,108,
2026-05-30 21:40:49,73924.75,0.427,0.4543,0.435,-0.0702,5,
2026-05-30 21:40:59,73924.75,0.7991,0.7478,0.5602,-0.0055,3,
2026-05-30 21:41:09,73927.05,0.9241,0.8343,0.6689,0.1385,33,
2026-05-30 21:41:19,73936.75,0.8438,0.8404,0.7223,0.7752,67,
2026-05-30 21:41:29,73936.75,0.7676,0.7639,0.5939,-0.0948,6,
2026-05-30 21:41:39,73936.75,0.7758,0.6928,0.5993,-0.0047,3,
2026-05-30 21:41:49,73936.75,0.9469,0.8965,0.6152,-0.0733,4,
2026-05-30 21:41:59,73936.75,0.7671,0.7708,0.5852,0.0012,8,
2026-05-30 21:42:09,73936.75,0.7585,0.7531,0.577,-0.0329,10,
2026-05-30 21:42:19,73936.75,0.6421,0.5992,0.5602,-0.0589,4,
2026-05-30 21:42:29,73936.75,0.6697,0.6635,0.5648,-0.0163,6,
2026-05-30 21:42:39,73936.75,0.724,0.6947,0.5881,-0.0241,2,
2026-05-30 21:42:49,73936.75,0.7397,0.7177,0.5851,-0.0094,2,
2026-05-30 21:42:59,73936.75,0.6146,0.6187,0.5546,-0.0436,4,
2026-05-30 21:43:09,73936.75,0.8524,0.8139,0.5509,-0.0228,9,
2026-05-30 21:43:19,73935.85,0.5326,0.5921,0.4557,-1.2564,49,
2026-05-30 21:43:29,73935.85,0.5356,0.589,0.5161,-0.0167,7,
2026-05-30 21:43:39,73935.85,0.6198,0.6554,0.5608,0.0021,5,
2026-05-30 21:43:49,73935.85,0.626,0.6622,0.584,-0.0012,2,
2026-05-30 21:43:59,73945.25,0.7547,0.6328,0.6972,1.1749,85,
2026-05-30 21:44:09,73945.25,0.4565,0.5004,0.5122,-0.0269,3,
2026-05-30 21:44:19,73944.25,0.2501,0.3142,0.4637,-0.1917,20,
2026-05-30 21:44:29,73944.25,0.242,0.3242,0.4761,-0.0746,7,
2026-05-30 21:44:39,73944.25,0.2335,0.3236,0.5258,-0.0202,12,
2026-05-30 21:44:49,73950.65,0.8704,0.8186,0.7514,1.6646,56,
2026-05-30 21:44:59,73950.65,0.9048,0.8541,0.7516,0.0614,10,
2026-05-30 21:45:09,73957.95,0.6616,0.6384,0.7051,0.1493,32,
2026-05-30 21:45:19,73957.95,0.8674,0.7872,0.6235,-0.0541,6,
2026-05-30 21:45:29,73957.95,0.7896,0.8337,0.6288,0.0024,4,
2026-05-30 21:45:39,73965.35,0.8775,0.7712,0.7705,1.19,44,
2026-05-30 21:45:49,73965.35,0.9357,0.548,0.6734,-0.0132,3,
2026-05-30 21:45:59,73966.05,0.975,0.9478,0.7762,0.184,24,
2026-05-30 21:46:09,73970.45,0.9744,0.8767,0.7536,0.1186,30,
2026-05-30 21:46:19,73974.25,0.8341,0.7366,0.7093,0.0508,12,
2026-05-30 21:46:29,73974.25,0.564,0.6112,0.655,0.0061,27,
2026-05-30 21:46:39,73978.25,0.9135,0.8255,0.7856,0.0429,25,
2026-05-30 21:46:49,73978.25,0.966,0.8998,0.7235,-0.0007,4,
2026-05-30 21:46:59,73981.25,0.982,0.8023,0.714,0.0319,13,
2026-05-30 21:47:09,73994.75,0.9918,0.8286,0.816,0.2237,45,
2026-05-30 21:47:19,74003.45,0.9245,0.764,0.7634,0.2558,24,
2026-05-30 21:47:29,74001.05,0.202,0.1986,0.4111,-0.7013,77,
2026-05-30 21:47:39,73980.15,0.3079,0.1761,0.3011,-0.9502,93,
2026-05-30 21:47:49,73980.15,0.7398,0.6438,0.4958,-0.0014,3,
2026-05-30 21:47:59,73980.15,0.8168,0.5938,0.4888,0.0001,3,
2026-05-30 21:48:09,73978.65,0.4096,0.4136,0.4622,-0.2823,58,
2026-05-30 21:48:19,73978.65,0.4245,0.4262,0.3171,-0.0133,10,
2026-05-30 21:48:29,73972.85,0.7284,0.5309,0.4935,-0.3296,44,
2026-05-30 21:48:39,73990.65,0.8428,0.7388,0.6394,0.5351,74,
2026-05-30 21:48:49,73990.65,0.6862,0.6246,0.5989,-0.0742,12,
2026-05-30 21:48:59,73994.35,0.8526,0.7596,0.6848,0.2461,37,
2026-05-30 21:49:09,74001.65,0.9629,0.7611,0.7028,0.3415,51,
2026-05-30 21:49:19,74009.05,0.9638,0.9158,0.8371,0.2459,45,
2026-05-30 21:49:29,74009.15,0.6168,0.4547,0.6074,0.0302,10,
2026-05-30 21:49:39,74009.15,0.7378,0.7446,0.6056,-0.0001,8,
2026-05-30 21:49:49,74009.15,0.6059,0.4394,0.4734,-0.0229,6,
2026-05-30 21:49:59,74009.15,0.4924,0.5612,0.427,-0.011,8,
2026-05-30 21:50:09,74009.15,0.6817,0.6484,0.4518,0.6976,26,
2026-05-30 21:50:19,74009.15,0.6236,0.6011,0.5287,-0.0034,14,
2026-05-30 21:50:29,74013.15,0.9069,0.8078,0.6985,0.0204,24,
2026-05-30 21:50:39,74013.15,0.3749,0.5655,0.6606,0.0001,1,
2026-05-30 21:50:49,74009.15,0.3271,0.3768,0.4787,-0.4042,57,
2026-05-30 21:50:59,74009.15,0.4168,0.3743,0.4581,-0.0075,2,
2026-05-30 21:51:09,74009.15,0.3781,0.3363,0.4587,-0.0009,1,
2026-05-30 21:51:19,74007.25,0.1531,0.251,0.4453,-0.6764,49,
2026-05-30 21:51:29,73995.15,0.049,0.1135,0.2202,-1.5103,134,
2026-05-30 21:51:39,73995.15,0.0651,0.1199,0.262,-0.006,5,
2026-05-30 21:51:49,73999.85,0.5686,0.3759,0.6288,0.5569,53,
2026-05-30 21:51:59,74005.85,0.8063,0.7395,0.6414,0.1346,61,
2026-05-30 21:52:09,74008.75,0.9682,0.8252,0.6159,0.0899,17,
2026-05-30 21:52:19,74008.75,0.8913,0.7942,0.5663,0.0,1,
2026-05-30 21:52:29,74009.35,0.8215,0.5117,0.6354,-0.0233,9,
2026-05-30 21:52:39,74009.35,0.8231,0.7259,0.5771,-0.1484,70,
2026-05-30 21:52:50,74009.35,0.7881,0.7016,0.5487,-0.0008,3,
2026-05-30 21:53:00,74009.35,0.6052,0.4236,0.6259,-0.7005,6,
2026-05-30 21:53:10,74009.35,0.8134,0.7333,0.6254,0.0,1,
2026-05-30 21:53:20,74014.75,0.8625,0.7472,0.5077,0.3697,64,
2026-05-30 21:53:30,74013.15,0.2988,0.2929,0.2746,-0.1573,18,
2026-05-30 21:53:40,74013.15,0.2928,0.3182,0.338,0.001,5,
2026-05-30 21:53:50,74009.85,0.0103,0.1099,0.3749,-0.8396,46,
2026-05-30 21:54:00,74009.85,0.2296,0.2313,0.389,-0.0301,25,
2026-05-30 21:54:10,74009.85,0.4817,0.4593,0.4125,-0.0107,8,
2026-05-30 21:54:20,74009.85,0.813,0.6951,0.5243,0.0558,7,
2026-05-30 21:54:30,74009.85,0.66,0.6053,0.5081,-0.0028,6,
2026-05-30 21:54:40,74013.05,0.5483,0.6047,0.5481,0.0969,22,
2026-05-30 21:54:50,74009.85,0.4897,0.4549,0.459,-0.4728,46,
2026-05-30 21:55:00,74009.85,0.4964,0.3866,0.4457,-0.0033,1,
2026-05-30 21:55:10,74009.85,0.6065,0.561,0.5879,-0.0133,2,
2026-05-30 21:55:20,74009.85,0.563,0.5941,0.6034,-0.0087,4,
2026-05-30 21:55:30,74025.75,0.7303,0.685,0.585,0.8213,108,
2026-05-30 21:55:40,74012.25,0.4996,0.4865,0.4779,-0.6986,63,
2026-05-30 21:55:50,74012.25,0.454,0.4477,0.4602,0.0011,2,
2026-05-30 21:56:00,74012.25,0.4301,0.4491,0.4483,-0.0037,2,
2026-05-30 21:56:10,74012.25,0.5137,0.5302,0.5335,-0.008,7,
2026-05-30 21:56:20,74005.05,0.2457,0.3559,0.4051,-0.6869,79,
2026-05-30 21:56:30,74005.05,0.6134,0.6318,0.7291,0.0662,8,
2026-05-30 21:56:40,74005.05,0.4891,0.5147,0.6512,-0.0083,3,
2026-05-30 21:56:50,74005.05,0.4441,0.5071,0.5493,-0.0676,6,
2026-05-30 21:57:00,74005.05,0.5784,0.6039,0.5666,0.0006,2,
2026-05-30 21:57:10,74005.05,0.6285,0.6543,0.6189,-0.0066,5,
2026-05-30 21:57:30,74013.85,0.3891,0.3425,0.3965,0.59,86,
2026-05-30 21:57:40,74013.85,0.8433,0.6676,0.4096,0.0636,11,
2026-05-30 21:57:50,74015.55,0.9503,0.7251,0.6308,0.198,28,
2026-05-30 21:58:00,74015.55,0.8753,0.6873,0.5805,0.0003,3,
2026-05-30 21:58:10,74018.85,0.7507,0.6638,0.564,0.0448,20,
2026-05-30 21:58:20,74018.85,0.8551,0.487,0.6032,-0.0029,3,
2026-05-30 21:58:30,74018.85,0.7785,0.6724,0.5844,0.0002,2,
2026-05-30 21:58:40,74018.85,0.8278,0.6048,0.5855,-0.0024,3,
2026-05-30 21:58:50,74018.85,0.655,0.6182,0.5581,-0.0001,2,
2026-05-30 21:59:00,74018.85,0.7926,0.6863,0.6986,-0.0001,4,
2026-05-30 21:59:10,74018.85,0.7626,0.622,0.5485,0.0599,13,
2026-05-30 21:59:20,74018.85,0.7092,0.6325,0.5337,0.0002,2,
2026-05-30 21:59:30,74018.85,0.7069,0.5509,0.4948,-0.0011,5,
2026-05-30 21:59:40,74018.85,0.6963,0.5542,0.5505,-0.0041,3,
2026-05-30 22:00:00,74018.85,0.8747,0.7746,0.5785,0.0,1,
2026-05-30 22:00:10,74016.45,0.1747,0.2666,0.2694,-0.9008,26,
2026-05-30 22:00:20,74016.45,0.2446,0.3885,0.3945,0.0014,2,
2026-05-30 22:00:30,74019.65,0.9476,0.7678,0.7408,0.3539,29,
2026-05-30 22:00:40,74019.65,0.6339,0.5505,0.5146,-0.0028,4,
2026-05-30 22:00:50,74019.65,0.6033,0.5276,0.5616,-0.0081,1,
2026-05-30 22:01:00,74016.95,0.265,0.2858,0.4405,-0.3557,61,
2026-05-30 22:01:10,74016.95,0.4789,0.4208,0.512,-0.0055,6,
2026-05-30 22:01:20,74016.95,0.4522,0.4431,0.5156,-0.0005,2,
2026-05-30 22:01:30,74016.95,0.425,0.2607,0.5175,-0.0036,12,
2026-05-30 22:01:40,74016.95,0.4362,0.4174,0.5235,-0.0139,9,
2026-05-30 22:01:50,74016.95,0.4241,0.4081,0.4684,-0.0006,2,
2026-05-30 22:02:00,74010.15,0.2965,0.3514,0.3104,-0.8498,84,
2026-05-30 22:02:10,74010.15,0.3046,0.3896,0.5044,-0.0029,3,
2026-05-30 22:02:20,74013.05,0.9083,0.8502,0.7038,0.5428,41,
2026-05-30 22:02:30,74016.95,0.9276,0.7176,0.5892,0.2037,30,
2026-05-30 22:02:40,74016.95,0.9624,0.7198,0.5127,0.0001,9,
2026-05-30 22:02:50,74016.95,0.8478,0.4614,0.5398,0.0013,3,
2026-05-30 22:03:00,74016.95,0.977,0.7452,0.5642,-0.0043,2,
2026-05-30 22:03:10,74019.35,0.8404,0.6816,0.4991,0.0437,20,
2026-05-30 22:03:20,74019.35,0.9609,0.7831,0.713,-0.0042,4,
2026-05-30 22:03:30,74026.15,0.9183,0.8373,0.7251,0.3722,57,
2026-05-30 22:03:40,74028.95,0.6856,0.6569,0.5434,1.002,23,
2026-05-30 22:03:50,74028.95,0.3594,0.4432,0.4249,-0.0006,5,
2026-05-30 22:04:00,74033.45,0.9338,0.837,0.821,0.5418,48,
2026-05-30 22:04:10,74026.25,0.617,0.4304,0.5739,-0.7942,122,
2026-05-30 22:04:20,74026.25,0.5706,0.5063,0.4743,-0.001,2,
2026-05-30 22:04:30,74026.25,0.4989,0.3832,0.4822,0.0032,6,
2026-05-30 22:04:40,74026.25,0.6085,0.4809,0.5637,-0.0041,4,
2026-05-30 22:04:50,74020.75,0.1743,0.2127,0.3693,-0.4085,57,
2026-05-30 22:05:00,74020.75,0.2687,0.3403,0.4073,-0.0025,2,
2026-05-30 22:05:10,74020.75,0.3083,0.1656,0.4253,-0.0062,5,
2026-05-30 22:05:20,74020.75,0.593,0.5164,0.5319,-0.0004,2,
2026-05-30 22:05:30,74020.75,0.5792,0.5256,0.4779,-0.001,2,
2026-05-30 22:05:40,74020.75,0.5881,0.3116,0.4954,-0.0038,4,
2026-05-30 22:05:50,74020.75,0.6012,0.5411,0.5105,0.001,2,
2026-05-30 22:06:00,74020.75,0.5705,0.5121,0.4972,-0.0002,4,
2026-05-30 22:06:10,74020.75,0.5234,0.5139,0.499,-0.0035,2,
2026-05-30 22:06:20,74013.85,0.2128,0.2103,0.408,-0.3034,57,
2026-05-30 22:06:30,74017.55,0.9012,0.7705,0.683,0.2215,26,
2026-05-30 22:06:40,74017.55,0.6549,0.5796,0.4177,-0.0044,3,
2026-05-30 22:06:50,74022.95,0.8468,0.7163,0.7233,0.5444,71,
2026-05-30 22:07:00,74021.15,0.5191,0.5016,0.4545,-0.6334,30,
2026-05-30 22:07:10,74021.15,0.8242,0.7542,0.5769,0.0796,21,
2026-05-30 22:07:20,74021.15,0.4232,0.4486,0.5204,-0.0245,13,
2026-05-30 22:07:30,74021.15,0.3436,0.394,0.4323,-0.0081,4,
2026-05-30 22:07:40,74019.65,0.1982,0.2426,0.4012,-0.5598,50,
2026-05-30 22:07:50,74019.65,0.1328,0.326,0.4202,0.0058,3,
2026-05-30 22:08:00,74019.65,0.2069,0.3006,0.4621,0.0093,3,
2026-05-30 22:08:10,74019.65,0.2038,0.3014,0.4425,-0.0019,5,
2026-05-30 22:08:30,74005.15,0.3582,0.3911,0.6191,-1.3838,157,
2026-05-30 22:08:40,74009.15,0.8985,0.787,0.6359,0.0482,113,
2026-05-30 22:08:50,74018.85,0.9757,0.8895,0.6777,0.4512,67,
2026-05-30 22:09:00,74022.45,0.8589,0.7798,0.5884,0.1229,38,
2026-05-30 22:09:10,74022.45,0.816,0.7397,0.5795,-0.0029,5,
2026-05-30 22:09:30,74022.45,0.8592,0.7775,0.6911,0.0029,4,
2026-05-30 22:09:40,74022.45,0.8209,0.733,0.5745,-0.0083,5,
2026-05-30 22:09:50,74022.45,0.8108,0.5181,0.5704,-0.0223,12,
2026-05-30 22:10:00,74022.45,0.9175,0.557,0.5807,-0.0009,6,
2026-05-30 22:10:10,74022.45,0.3697,0.4093,0.478,-0.0053,3,
2026-05-30 22:10:20,74022.45,0.5195,0.4716,0.4137,-0.0,2,
2026-05-30 22:10:30,74022.45,0.6883,0.5554,0.363,-0.0025,6,
2026-05-30 22:10:40,74023.25,0.9163,0.8058,0.5318,0.3208,20,
2026-05-30 22:10:50,74026.35,0.746,0.6006,0.5151,0.2657,40,
2026-05-30 22:11:00,74026.35,0.4454,0.3737,0.2873,-0.0688,5,
2026-05-30 22:11:10,74026.35,0.5134,0.5069,0.309,-0.018,6,
2026-05-30 22:11:20,74026.35,0.4444,0.2518,0.3329,-0.008,4,
2026-05-30 22:11:30,74026.35,0.5121,0.3977,0.4814,-0.0012,2,
2026-05-30 22:11:40,74026.35,0.4963,0.2907,0.4065,-0.0194,5,
2026-05-30 22:11:50,74026.35,0.4908,0.2883,0.4146,-0.0077,4,
2026-05-30 22:12:00,74026.35,0.5913,0.3567,0.3276,0.0002,5,
2026-05-30 22:12:10,74023.95,0.218,0.2756,0.3888,-0.6882,54,
2026-05-30 22:12:20,74023.95,0.2656,0.2786,0.2973,0.0001,1,
2026-05-30 22:12:30,74023.95,0.1791,0.2043,0.2275,-0.0031,6,
2026-05-30 22:12:40,74023.95,0.3376,0.34,0.3694,-0.0043,4,
2026-05-30 22:12:50,74023.85,0.2323,0.2317,0.252,-0.4214,57,
2026-05-30 22:13:00,74019.65,0.3377,0.3459,0.32,-0.3879,66,
2026-05-30 22:13:10,74019.65,0.4365,0.4489,0.3649,-0.0305,9,
2026-05-30 22:13:20,74019.65,0.3853,0.4365,0.4299,-0.0042,4,
2026-05-30 22:13:30,74019.65,0.4358,0.487,0.4453,0.001,3,
2026-05-30 22:13:40,74019.65,0.4565,0.4765,0.4187,0.0122,4,
2026-05-30 22:13:50,74019.65,0.3348,0.3755,0.4045,-0.027,5,
2026-05-30 22:14:00,74019.65,0.3462,0.3726,0.4768,0.0137,13,
2026-05-30 22:14:10,74019.65,0.3644,0.389,0.4718,-0.0062,5,
2026-05-30 22:14:20,74019.65,0.5464,0.4789,0.4712,-0.0072,5,
2026-05-30 22:14:30,74019.65,0.5851,0.5053,0.5134,-0.0072,2,
2026-05-30 22:14:40,74019.65,0.571,0.4934,0.5218,-0.0085,8,
2026-05-30 22:14:50,74019.65,0.5552,0.481,0.5071,-0.0049,5,
2026-05-30 22:15:00,74019.65,0.5114,0.4372,0.4013,-0.0205,6,
2026-05-30 22:15:10,74019.65,0.7512,0.6644,0.5406,-0.0305,7,
2026-05-30 22:15:20,74016.95,0.5352,0.5423,0.3686,-0.3105,81,
