timestamp,price,imbalance_5,imbalance_20,imbalance_50,market_delta_10s,trade_speed_10s,label_next_price
2026-05-29 19:38:46,74116.55,0.923,0.8238,0.6761,0.2157,129,
2026-05-29 19:38:56,74123.35,0.508,0.5192,0.6809,0.6595,195,
2026-05-29 19:39:06,74118.65,0.0634,0.5761,0.6139,-0.551,150,
2026-05-29 19:39:16,74112.25,0.137,0.3131,0.5958,-2.7627,111,
2026-05-29 19:39:26,74094.75,0.826,0.5504,0.5913,-1.2893,148,
2026-05-29 19:39:36,74120.25,0.0359,0.1707,0.415,0.5717,99,
2026-05-29 19:39:46,74112.25,0.2945,0.384,0.4707,-0.4097,100,
2026-05-29 19:39:56,74112.25,0.5437,0.5201,0.4324,-0.0194,9,
2026-05-29 19:40:06,74098.35,0.1114,0.3501,0.581,-0.7118,174,
2026-05-29 19:40:16,74092.75,0.1472,0.3201,0.544,-1.3544,87,
2026-05-29 19:40:26,74102.95,0.4499,0.4817,0.6082,0.0381,98,
2026-05-29 19:40:36,74097.65,0.7715,0.5745,0.6101,1.3003,236,
2026-05-29 19:40:46,74118.25,0.1436,0.2966,0.5493,0.4716,88,
2026-05-29 19:40:56,74154.75,0.1881,0.387,0.6846,0.5496,84,
2026-05-29 19:41:06,74174.25,0.3046,0.4612,0.6161,0.7178,189,
2026-05-29 19:41:16,74194.15,0.0988,0.2949,0.5036,1.7194,183,
2026-05-29 19:41:26,74166.45,0.6413,0.589,0.5552,-2.5151,274,
2026-05-29 19:41:36,74117.05,0.5897,0.5398,0.4693,-1.6677,310,
2026-05-29 19:41:46,74098.05,0.186,0.2803,0.3735,0.4971,144,
2026-05-29 19:41:56,74011.45,0.1188,0.2505,0.3561,-5.1058,563,
2026-05-29 19:42:06,74016.65,0.682,0.5926,0.5289,0.7187,175,
2026-05-29 19:42:16,73993.75,0.7234,0.6565,0.4922,-1.2552,227,
2026-05-29 19:42:26,73948.25,0.1128,0.226,0.3435,-0.8917,167,
2026-05-29 19:42:36,73902.35,0.2803,0.2866,0.3582,2.6415,438,
2026-05-29 19:42:46,73893.55,0.6286,0.5693,0.586,-0.3111,189,
2026-05-29 19:42:56,73879.55,0.1857,0.2328,0.2955,-0.5718,311,
2026-05-29 19:43:06,73839.25,0.5624,0.4226,0.3712,-0.1275,242,
2026-05-29 19:43:16,73800.85,0.1607,0.2828,0.3902,-1.3166,378,
2026-05-29 19:43:26,73817.95,0.4846,0.4458,0.4153,1.5168,275,
2026-05-29 19:43:36,73815.85,0.0796,0.1806,0.323,0.0861,315,
2026-05-29 19:43:46,73834.95,0.4975,0.4976,0.49,1.4774,121,
2026-05-29 19:43:56,73805.55,0.0288,0.1475,0.2709,0.151,170,
2026-05-29 19:44:06,73747.05,0.8214,0.7117,0.4997,-1.826,279,
2026-05-29 19:44:16,73754.05,0.9673,0.7601,0.4991,0.4411,176,
2026-05-29 19:44:26,73766.05,0.4887,0.3745,0.3901,1.2205,116,
2026-05-29 19:44:36,73773.25,0.8895,0.4603,0.3858,0.9626,87,
2026-05-29 19:44:46,73770.35,0.7275,0.6603,0.4733,-1.807,144,
2026-05-29 19:44:56,73822.35,0.5358,0.4117,0.37,7.1478,445,
2026-05-29 19:45:06,73820.05,0.7188,0.6999,0.4978,0.0043,136,
2026-05-29 19:45:16,73830.65,0.3885,0.4372,0.4431,0.3368,194,
2026-05-29 19:45:26,73784.85,0.512,0.5528,0.4859,-1.8713,223,
2026-05-29 19:45:36,73770.85,0.2864,0.2745,0.3814,-1.3389,286,
2026-05-29 19:45:46,73859.95,0.7643,0.6524,0.6402,4.7288,295,
2026-05-29 19:45:56,73828.55,0.9203,0.7505,0.6628,-0.8746,132,
2026-05-29 19:46:06,73842.85,0.4584,0.3605,0.4558,0.1917,146,
2026-05-29 19:46:16,73837.25,0.5345,0.6043,0.5035,-0.2245,120,
2026-05-29 19:46:26,73833.75,0.1484,0.292,0.4179,-0.5268,89,
2026-05-29 19:46:36,73781.05,0.2464,0.346,0.4161,-1.2879,183,
2026-05-29 19:46:46,73793.35,0.6664,0.497,0.5436,-0.2134,148,
2026-05-29 19:46:56,73792.35,0.7871,0.6085,0.5765,-0.1805,81,
2026-05-29 19:47:06,73794.55,0.5188,0.459,0.5226,-0.1005,126,
2026-05-29 19:47:16,73744.55,0.5776,0.5395,0.5423,-3.7847,213,
2026-05-29 19:47:26,73741.05,0.8958,0.5281,0.3656,-0.5886,104,
2026-05-29 19:47:36,73746.25,0.8937,0.6382,0.6035,-0.2122,126,
2026-05-29 19:47:46,73772.75,0.3077,0.3144,0.4723,0.6948,227,
2026-05-29 19:47:56,73765.85,0.8428,0.6344,0.6014,-0.1246,69,
2026-05-29 19:48:06,73803.45,0.2777,0.4751,0.5747,0.5316,200,
2026-05-29 19:48:16,73761.95,0.4886,0.5775,0.4792,-3.1407,213,
2026-05-29 19:48:26,73790.55,0.9301,0.773,0.6487,0.5187,83,
2026-05-29 19:48:36,73826.55,0.2508,0.2899,0.4819,0.9198,56,
2026-05-29 19:48:46,73835.05,0.5744,0.4468,0.459,0.1082,37,
2026-05-29 19:48:56,73831.65,0.1894,0.3328,0.4496,0.0067,43,
2026-05-29 19:49:06,73835.05,0.3771,0.4205,0.6915,0.0645,23,
2026-05-29 19:49:16,73852.15,0.3945,0.4671,0.5354,-0.2474,121,
2026-05-29 19:49:26,73848.25,0.4731,0.5765,0.4891,-0.4311,31,
2026-05-29 19:49:36,73852.75,0.4391,0.3441,0.4665,0.0681,18,
2026-05-29 19:49:46,73849.45,0.8493,0.6116,0.5349,-1.0351,166,
2026-05-29 19:49:56,73872.15,0.4143,0.4255,0.6151,0.6684,76,
2026-05-29 19:50:06,73862.25,0.8938,0.6659,0.5509,-0.2216,51,
2026-05-29 19:50:16,73884.35,0.3921,0.434,0.4948,0.6072,55,
2026-05-29 19:50:26,73831.65,0.3327,0.3783,0.3856,-2.2691,247,
2026-05-29 19:50:36,73808.25,0.3556,0.3772,0.3664,-0.191,109,
2026-05-29 19:50:46,73826.25,0.2156,0.4539,0.5945,0.1945,83,
2026-05-29 19:50:56,73813.45,0.453,0.4683,0.5019,-0.2414,40,
2026-05-29 19:51:06,73822.05,0.0554,0.239,0.3777,0.1581,134,
2026-05-29 19:51:16,73819.55,0.8625,0.7947,0.7284,-0.4464,140,
2026-05-29 19:51:26,73803.05,0.9715,0.76,0.572,-0.3801,68,
2026-05-29 19:51:36,73802.85,0.3297,0.3659,0.4553,0.8969,30,
2026-05-29 19:51:46,73793.15,0.864,0.7563,0.4253,-0.413,44,
2026-05-29 19:51:56,73772.55,0.6699,0.495,0.3848,-0.3317,175,
2026-05-29 19:52:06,73766.75,0.7685,0.5142,0.3897,-0.3403,157,
2026-05-29 19:52:16,73804.55,0.4267,0.3534,0.4023,0.6097,99,
2026-05-29 19:52:26,73776.25,0.2168,0.3273,0.4279,-0.2721,111,
2026-05-29 19:52:36,73762.95,0.0118,0.0942,0.2752,-1.0076,99,
2026-05-29 19:52:46,73778.55,0.6484,0.6281,0.7259,-0.1665,106,
2026-05-29 19:52:56,73752.55,0.5596,0.4829,0.4316,-0.0658,95,
2026-05-29 19:53:06,73722.25,0.3783,0.366,0.3016,-1.4273,130,
